"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AF52_01866",802.840991495713,-0.601811541667617,0.17558939166574,-3.42737984315847,0.000609435944156394,0.0014492386752039
"AF52_01550",405.447203349362,0.805889005530928,0.235425801836074,3.42311250188314,0.000619084491595038,0.00147144719741429
"AF52_00077",1153.91945964415,0.550536829945375,0.161070036463438,3.41799655623934,0.000630839051132133,0.00149863662696525
"AF52_02290",1052.88707895383,0.73811500693817,0.21600533729953,3.41711467024837,0.00063288616021488,0.00150274916524312
"AF52_00815",475.637482767662,0.874531617059148,0.256226577965918,3.41311827992908,0.000642240611342772,0.00152419977422466
"AF52_04289",1368.01704276815,-0.515938233292616,0.151405686690845,-3.40765426034564,0.000655238599668021,0.00155427171073372
"AF52_04143",513.117004777537,0.863750958427048,0.253485624712827,3.40749484080445,0.000655621479478709,0.00155440466420775
"AF52_02105",331.056456325897,-1.1432882121,0.335693358425172,-3.4057516581903,0.000659821699114369,0.00156358345838961
"AF52_00354",659.376368469739,-0.704362683078929,0.206954167727266,-3.40347184506654,0.000665352701745599,0.0015759051043337
"AF52_02802",188.63463319014,-1.7359621670713,0.510400653611565,-3.4011754389179,0.000670967516096214,0.00158841289524818
"AF52_00204",81.1913453659946,-1.80578128655776,0.531261020914016,-3.39904720178976,0.000676210450916109,0.00159923267257932
"AF52_02846",454.669594546129,0.975059827816782,0.286857015261108,3.39911445752598,0.000676044184570066,0.00159923267257932
"AF52_04314",280.562660276061,-1.06364955187815,0.313137213977442,-3.39675230027043,0.000681906625438442,0.0016119025400523
"AF52_03406",63.6344062915503,-2.84684187614206,0.838952844580777,-3.39332763996363,0.000690489965800005,0.0016313811611251
"AF52_01038",1770.82339670078,-0.429123694491673,0.126487858378676,-3.39260779644931,0.000692306858534178,0.00163486167784933
"AF52_02957",565.07950982938,-0.904221344311038,0.266769992433046,-3.38951669962647,0.00070015944142264,0.00165258476595835
"AF52_04461",2379.15625052331,-0.462321641171091,0.136416385136002,-3.38904773579929,0.000701357997311007,0.00165459257698966
"AF52_01341",1263.1197562867,-0.535920705666578,0.158288624880372,-3.38571837408788,0.000709921997484015,0.00167396580071094
"AF52_04328",263.545120807484,-1.09442071108937,0.323314407785163,-3.38500445614719,0.000711770990066472,0.00167749396866013
"AF52_03029",525.286995564083,0.723840050335002,0.213891516752607,3.38414567031295,0.000714001107757599,0.00168191642817986
"AF52_00524",199.109736007155,-1.32992998278143,0.393038479707907,-3.38371444895114,0.000715123361533023,0.00168372609279755
"AF52_01582",717.076323202418,0.654476123222507,0.193519100947092,3.38197170211865,0.000719675577403704,0.00169360566359823
"AF52_04270",324.207938311235,1.13899837167312,0.336883849902976,3.38098241278457,0.000722271656764566,0.00169887438158866
"AF52_01543",4136.77701134318,-0.459461575529835,0.135979690846064,-3.37889851544057,0.000727768681043174,0.00171095790758346
"AF52_00932",114.586249865676,1.97675050602976,0.585121213923519,3.37836068662542,0.000729193692857554,0.00171346106878979
"AF52_01707",3302.63737375705,-0.417548268181713,0.123695178075041,-3.37562283897924,0.000736488061078946,0.00172974677456369
"AF52_00063",2339.24422365636,-0.404517167263232,0.119863660754552,-3.37481072008615,0.000738664764473686,0.00173400277385827
"AF52_01529",2629.68566913135,0.36576688644689,0.108448422784024,3.37272665712547,0.00074427800147116,0.00174631779723574
"AF52_01868",303.227164700462,-0.920828237931489,0.273458108413641,-3.36734662312011,0.000758952301029425,0.00177987038643784
"AF52_02808",117.39938716889,1.76704429561572,0.526236690927133,3.35788880950606,0.000785401996003015,0.00184099156874832
"AF52_01913",2948.5136388408,0.460903757786405,0.137298106982382,3.35695639158046,0.000788055409418253,0.00184630124492276
"AF52_01685",429.7069672313,0.910284871115613,0.271252118532901,3.35586271561305,0.000791178322860438,0.00185270512236546
"AF52_04489",5806.70573230439,0.337070317595856,0.10048498843825,3.35443455619235,0.000795273623416011,0.0018613786185859
"AF52_01250",979.080061504032,-0.549980544165037,0.164103199217988,-3.35143097018153,0.000803950795083945,0.00188076241092929
"AF52_00169",767.583770906575,0.563747131125783,0.168270925885844,3.35023491525941,0.000807430517088927,0.00188797420809977
"AF52_00084",360.630042859646,-0.948123306399915,0.283287071900336,-3.34686401338314,0.000817312936206804,0.00191014266565089
"AF52_02688",298.605400851642,-0.943280156018826,0.282363590725406,-3.34065788579715,0.000835801433022595,0.00195239273843589
"AF52_01332",77.9866071774952,-1.81987848842973,0.544945078174847,-3.33956312537944,0.000839102781060733,0.00195818097484046
"AF52_04281",76.9428501683205,2.20839650839783,0.66125719475883,3.3396937317306,0.00083870829146782,0.00195818097484046
"AF52_01293",495.712322825464,0.709792310824261,0.212648890734946,3.33786039687823,0.000844261555323567,0.00196925353463408
"AF52_01684",232.572632979731,-1.11150226283116,0.333120063777358,-3.33664160071138,0.000847972201609119,0.00197693911316322
"AF52_01544",1223.38857638609,-0.604988259120796,0.181341529114993,-3.33618152484619,0.000849376838851256,0.00197920226838973
"AF52_02861",373.421038225405,-1.00478606005231,0.301190243031143,-3.33605116135324,0.000849775238026036,0.00197920226838973
"AF52_00233",25.0112852446605,-3.51636037941092,1.05482238107907,-3.33360425649456,0.000857285365428972,0.00199571669015183
"AF52_04139",3473.08896722803,-0.360278065149947,0.108092566128975,-3.33305127311038,0.000858991106627406,0.00199870924810173
"AF52_04598",419.704260274429,0.818191121946328,0.245576395757208,3.33171728261393,0.000863118916673965,0.00200733181794688
"AF52_04313",282.627952471067,-1.35220084316956,0.406047593498828,-3.33015357022048,0.000867980976987665,0.00201765275002607
"AF52_00223",238.404577597641,-1.11091115078809,0.334163142156679,-3.32445745996494,0.000885907477192903,0.00205831751906666
"AF52_03731",5737.03456320665,-0.350843830010259,0.105556232755342,-3.32376232887588,0.000888118501730398,0.00206244706749501
"AF52_03177",3734.75429815739,-0.456244472260574,0.137280837332333,-3.32343887993694,0.000889149048457453,0.00206383254000178
"AF52_03875",1432.71164379312,0.523215092923816,0.15745862171196,3.3228735729755,0.000890952845672076,0.00206701060195922
"AF52_02035",130.64449027133,1.47321138330878,0.443724246361805,3.32010566334377,0.000899833834247003,0.00208659664343186
"AF52_00892",41.8100342687836,-3.60399733035185,1.08592368581283,-3.31883112730359,0.000903950780192123,0.00209512178878837
"AF52_02154",468.740280762051,0.796647631349983,0.240082232058181,3.31822819423357,0.000905904422420632,0.00209862709840844
"AF52_02230",536.116914675829,0.693368476155572,0.209020941130124,3.31722014266465,0.000909179484580689,0.00210518871892198
"AF52_02740",4533.62727079359,-0.320771249161645,0.0968262263713105,-3.31285501028975,0.000923488407253688,0.002137280226228
"AF52_03042",16351.3083204964,0.268888118659184,0.0811831369729458,3.3121178693648,0.000925925253678045,0.00214187767825524
"AF52_01408",920.295590818937,0.702488062528628,0.212174576707397,3.31089649584835,0.000929975998189437,0.00215020216207533
"AF52_01229",144.059367846382,-1.75720798830892,0.532652602982057,-3.29897568972945,0.000970383145206067,0.00224253753090382
"AF52_01509",1847.19213321245,0.438182695654452,0.132908089976336,3.29688505592451,0.000977635024359882,0.00225819921119747
"AF52_03917",286.057990786294,1.14584281554853,0.347977670811306,3.29286305318674,0.000991727669273656,0.00228963922090559
"AF52_01508",454.423686551151,-0.934412506752964,0.283968617513133,-3.29054849418264,0.000999922649881771,0.00230743916683052
"AF52_00864",190.657955218304,-1.6397655281779,0.499176677582532,-3.28494018614638,0.00102004023742988,0.00235272132357735
"AF52_00334",402.757386584946,-0.801303186271613,0.244111703468671,-3.28252670759168,0.00102881239432375,0.00237180404624515
"AF52_03940",114.118907960948,-1.53639113601841,0.468150274172221,-3.28183325051991,0.00103134575175954,0.00237649243961647
"AF52_03271",112.327166563518,-1.88878789985329,0.575733601376448,-3.28066295824602,0.00103563419354498,0.00238521851065373
"AF52_00149",2688.46768192907,-0.391420049143925,0.119342784610689,-3.27979651573227,0.0010388198269892,0.002391397433282
"AF52_00670",12427.8906099698,0.275770647313539,0.0840975409083618,3.27917611305705,0.0010411064185423,0.00239550175451725
"AF52_01716",1139.62587834827,0.547346447556733,0.16694558391073,3.2785919503532,0.0010432636983631,0.00239930471441725
"AF52_00629",2912.42126885453,0.371692245129488,0.113389404504146,3.27801567311255,0.00104539590986882,0.00240304637377289
"AF52_02307",1602.77241042986,0.496622046621121,0.151595304500846,3.27597248645885,0.00105298818420113,0.00241932937394231
"AF52_00355",327.783212288366,-1.49045048408219,0.455600918544028,-3.27139481817826,0.00107018389262088,0.00245765069691207
"AF52_02591",2178.53325706473,0.499806156479444,0.152790968876402,3.27117603975503,0.00107101218749434,0.00245836581260765
"AF52_01754",943.398230884574,0.554580236212612,0.169588509457131,3.27015219361192,0.00107489635521625,0.00246609120376676
"AF52_02110",501.180194719088,-0.770415147096687,0.235600462184065,-3.27000694291845,0.00107544844733463,0.00246616818491972
"AF52_00589",140.5018602761,-1.55059443392789,0.474485424159163,-3.26794956172932,0.00108329669385962,0.00248296822939584
"AF52_02458",353.209034813965,-0.816765148203369,0.250059018522553,-3.26628950648987,0.00108966784961676,0.0024963681564438
"AF52_01918",39.1934766903733,-2.49254605257915,0.763148824416679,-3.26613364632299,0.00109026780431193,0.00249654004685004
"AF52_02552",363.325072093029,-0.90806295647334,0.278322975632447,-3.26262305298333,0.00110386238107598,0.00252645307237602
"AF52_02779",246.91523466466,-1.04338960803941,0.319918907273623,-3.26141901687297,0.00110856092769527,0.00253497352853562
"AF52_02903",1271.89455345804,-0.512052051800675,0.157003952094373,-3.26139593921107,0.0011086511647086,0.00253497352853562
"AF52_04683",106.253673471729,-2.19265624007736,0.674241301910622,-3.25203489294404,0.00114581954525311,0.00261870146911284
"AF52_01590",31161.6152273379,0.269648380084793,0.0829260609309593,3.2516723579731,0.001147281908282,0.00262078422468262
"AF52_02768",534.451883198592,-0.701880456004136,0.215866897631928,-3.25145014684422,0.00114817909734991,0.00262157454968611
"AF52_04440",875.66938986971,-0.670974619965851,0.206377103561807,-3.25120669098306,0.00114916280757198,0.00262256157044737
"AF52_04282",72.6918605523528,2.07485065821825,0.638423517977555,3.2499596267868,0.00115421393391043,0.0026328256449295
"AF52_00981",483.182968759882,0.915365060183684,0.282037603722122,3.24554260886981,0.0011722702007035,0.00267273109997403
"AF52_01497",426.617549478982,0.937607202336129,0.288905851480139,3.2453728352421,0.0011729693973114,0.00267304382060998
"AF52_02478",333.988092313428,-0.873342949134113,0.269232183318741,-3.24382820199534,0.00117934854892249,0.00268629391699012
"AF52_04240",77.1024177891384,2.78773702575203,0.859719096029374,3.24261382424473,0.00118438627622043,0.00269647732393699
"AF52_02721",3680.60311633567,0.439357507469799,0.135512976905714,3.24218032473371,0.00118618941695285,0.00269929036699893
"AF52_04596",8106.86276004553,0.323173520052266,0.0998923946592659,3.23521646622463,0.0012155054085717,0.00276467896851602
"AF52_02138",1342.42369824884,0.517837408762651,0.160182269319597,3.23280105196573,0.00122582898968458,0.00278682728247602
"AF52_04610",112.820595829272,-1.53849044824175,0.475970755512976,-3.23232137777803,0.00122788875042742,0.00279017625276292
"AF52_02248",268.42700546439,-1.09350308890221,0.338391443791195,-3.23147381225443,0.0012315360828161,0.00279712779841136
"AF52_03193",1361.40542012569,0.483604728794803,0.149698238354281,3.23053052668721,0.0012356070904837,0.00280503452140356
"AF52_01719",800.533147993608,-0.544196397298282,0.168464685432288,-3.23032922835934,0.00123647745609951,0.00280567117424105
"AF52_03321",482.852114031145,-0.740497101006317,0.229539335649994,-3.22601395926075,0.00125527234569197,0.00284696007444492
"AF52_04172",430.753629875571,0.844814407496899,0.262086099359692,3.22342317872212,0.00126668269556247,0.0028714694471378
"AF52_03173",1254.55770770542,0.476526459139556,0.14805118344655,3.21866025009921,0.00128790983788255,0.00291819875605976
"AF52_02897",138.946919167595,-1.57551481697789,0.489769369849716,-3.216850448327,0.0012960613853324,0.00293527045173376
"AF52_01902",1629.56977903708,0.501421392132119,0.15595869073184,3.21509105891558,0.00130403149307121,0.00295191517422498
"AF52_04733",939.325071585833,0.534067798336474,0.166140756842139,3.21455017111741,0.00130649081292133,0.00295607531220449
"AF52_04042",324.037395034526,-0.806799341745538,0.251109502221155,-3.21293831818033,0.00131384502566145,0.0029713014465268
"AF52_02304",3712.31745174817,-0.341785050661802,0.106400579089404,-3.21224803085531,0.0013170061864678,0.00297703489678748
"AF52_03480",636.13727270344,0.696964869406199,0.217018419865937,3.21154706516041,0.00132022342971065,0.00298288961126073
"AF52_00706",10235.929856987,1.17778443801372,0.366955329231083,3.2096125718671,0.00132913989339842,0.0030016093698969
"AF52_01887",3923.17973407078,0.34163082896172,0.106454796884807,3.20916331587568,0.00133121853811028,0.00300487677610465
"AF52_01342",1852.00741237184,-0.623161436976844,0.19428665272411,-3.20743308013928,0.00133925214886427,0.00302157648007518
"AF52_04016",3699.35997908179,-0.386850883011171,0.120871868349037,-3.20050387484767,0.00137187524768054,0.00309371203317623
"AF52_00129",1471.70883703939,-0.444830817543729,0.139159837455838,-3.19654596955746,0.00139083662296725,0.00313498529802475
"AF52_04514",34246.3314552509,0.2833287460964,0.0886398077876588,3.19640524012787,0.00139151525217702,0.00313502915175457
"AF52_02679",285.976024283269,0.878002700640879,0.274977420295687,3.19299926407321,0.00140803305384513,0.0031707411004202
"AF52_04455",2390.87107589803,0.424762931657408,0.133091349234352,3.19151420510037,0.00141529151413404,0.00318557806020895
"AF52_01671",137.191687865188,-1.32609622572026,0.41564021562642,-3.19049065962413,0.00142031431953648,0.00319386047456998
"AF52_03758",324.352247768406,-2.56741864937863,0.804699417292459,-3.19053126447776,0.00142011474826273,0.00319386047456998
"AF52_01253",1870.56113534151,-0.408842342678858,0.128167558799868,-3.18990504701163,0.00142319545970312,0.00319882684610022
"AF52_03351",127.225446238558,1.31052304037812,0.410978628568091,3.18878634868236,0.00142871429707924,0.00320971431124651
"AF52_03207",291.888406330812,-0.978032173730817,0.306754190517265,-3.18832538874728,0.00143099406943734,0.00321331812759395
"AF52_04757",769.863212926909,0.710535278257951,0.223223853575069,3.18306160779095,0.0014572660380152,0.00327076794563486
"AF52_03575",1316.28941334572,0.550214410181818,0.172885152594922,3.18254287267222,0.00145987900691368,0.00327508705513276
"AF52_02396",4481.99758671194,0.345624850857295,0.108643263635414,3.1812819248246,0.00146624865977579,0.00328782584907763
"AF52_00794",935.5470850274,-0.509782748954049,0.160296204781969,-3.18025463951217,0.00147145689254626,0.00329794956689444
"AF52_02932",882.018782971375,0.674295471906393,0.212050557425302,3.17988068550078,0.0014733570302459,0.00330065286662717
"AF52_00234",12.0152334897102,-5.65036260317415,1.78307383934091,-3.1688887350076,0.00153022963190172,0.0034264463885709
"AF52_01828",502.117707816331,0.688435483145547,0.217310072743,3.16798698953876,0.0015349838964028,0.00343547454649021
"AF52_00532",150.303145904961,-1.29850931297701,0.40992216001925,-3.16769728407957,0.00153651419293109,0.00343566596219099
"AF52_01829",594.524506139506,-0.860414825000387,0.271614443064532,-3.16778009038335,0.00153607664602031,0.00343566596219099
"AF52_00117",115.915118085335,1.82316090077557,0.577589009870544,3.15650206222622,0.00159673758293582,0.00356864847013287
"AF52_04427",956.169724643434,0.612209703583173,0.194131352230032,3.15358491325888,0.00161278301423472,0.00360281635307672
"AF52_03279",1926.27795348845,-0.503969866636049,0.159878361365265,-3.15220810579024,0.00162040741570074,0.00361814914040973
"AF52_00307",136.340430568855,-1.3478764652701,0.427762372707593,-3.15099352179691,0.00162716099247139,0.00363152401698449
"AF52_04694",1471.89526914,0.427712131009343,0.135911506263607,3.14698985220407,0.00164960686841539,0.00367989224492665
"AF52_02799",763.095636581202,0.632854530562932,0.201277815960675,3.14418420898693,0.00166550562308911,0.00371361685110727
"AF52_00538",76.9455085643285,-1.81295599801367,0.577682156061354,-3.13832784861217,0.00169914711532902,0.00378685270876515
"AF52_04536",1498.10327624606,-0.490748467116249,0.156396410257344,-3.13784994367034,0.00170191980990306,0.00379125555779809
"AF52_03849",1684.87409843879,0.539312400125383,0.172039480104906,3.13481765811268,0.00171960962580266,0.00382886862374412
"AF52_03237",64.7944369437304,-1.93895219634443,0.619251045546907,-3.13112462269965,0.00174138247138045,0.00387495370248841
"AF52_03971",152.288834953212,-1.47725610591167,0.471811370154737,-3.13103116914539,0.00174193671486969,0.00387495370248841
"AF52_04642",578.202944463743,0.669619933474307,0.214021875285231,3.12874528634932,0.00175554417220703,0.00390339788827332
"AF52_03451",245.345961864271,-1.04228977878119,0.33334408678682,-3.12676846566579,0.00176739056786561,0.00392790165456489
"AF52_03361",1777.00658826855,0.436566849173822,0.139909945279135,3.12034179059126,0.0018064130515698,0.00401275127195982
"AF52_03798",37827.520858219,-0.428247553320705,0.137438629653733,-3.11591838771709,0.00183373014644658,0.00407153154831929
"AF52_04080",638.373932915987,0.657107010949705,0.210955088938981,3.11491424195874,0.00183998396392032,0.00408351084106627
"AF52_03580",507.650899665786,-0.734633111186871,0.235943759062111,-3.11359416374087,0.00184823522402589,0.00409990985329624
"AF52_00138",235.096891682388,1.1926345781983,0.383588238310934,3.10915314674366,0.00187624437990041,0.00416010175795168
"AF52_04107",80.0575237438371,-1.98885790819449,0.640243151111578,-3.10641028293934,0.0018937376388798,0.00419693206454441
"AF52_00211",430.363686203254,-0.775263958161061,0.249869665843823,-3.10267336990648,0.00191781179379297,0.0042483059577454
"AF52_02203",4130.54396597507,0.328474833754315,0.106014561361953,3.09839355588937,0.00194572852453946,0.00430814006643838
"AF52_00983",942.113939693723,0.5409201547468,0.174840315224968,3.09379535292415,0.00197613746387715,0.00437343405221021
"AF52_01873",1451.01989595533,-0.469066398608725,0.151639016522143,-3.09330942238227,0.00197937638808433,0.00437652910354675
"AF52_03646",351.979754520339,-0.901283999432417,0.291354858397715,-3.09342361541168,0.00197861480750918,0.00437652910354675
"AF52_02589",3001.76108502567,0.323156965603342,0.104540440575841,3.09121488127747,0.00199339319873384,0.00440547307303817
"AF52_04144",383.65283424616,0.952698269775472,0.308883003874101,3.08433373745545,0.00204008602605776,0.00450657182532779
"AF52_00816",980.19503953973,0.639843685567385,0.207469234103331,3.08404129572633,0.00204209247765832,0.00450890985317687
"AF52_02733",1240.09661921248,-0.472108477034528,0.15313999878054,-3.08285543159166,0.00205024729840922,0.00452481491936623
"AF52_00738",3231.75148489182,-0.321816155044818,0.104585139178088,-3.07707345014695,0.00209043784076752,0.00461014114216684
"AF52_02529",15.6477786955764,-4.58125067529191,1.4888620237478,-3.07701492967083,0.00209084828504077,0.00461014114216684
"AF52_03639",784.894322927075,-0.583321173295049,0.18961229436702,-3.07638898227745,0.00209524310978451,0.00461769056076698
"AF52_02114",643.121808995682,0.721741424932233,0.234685653661298,3.07535383468246,0.00210252955544752,0.00462975901860067
"AF52_03280",1121.8795640597,-0.48954083756446,0.159182957280514,-3.075334482584,0.00210266599667314,0.00462975901860067
"AF52_02785",1652.86189911951,-0.655384810829342,0.213134658614557,-3.07497999194289,0.00210516675650905,0.00463312035814764
"AF52_01224",1911.26144021571,-0.398817053094849,0.12971061151067,-3.07466789686703,0.00210737069373458,0.00463582563339578
"AF52_00672",974.469952656039,0.496349680873847,0.161576430380087,3.07191884179055,0.00212687543860587,0.0046765693878916
"AF52_02718",260.85209463243,-0.937014283835246,0.30545783648887,-3.06757323565797,0.00215804572971747,0.0047429138126323
"AF52_04634",1560.5071397859,-0.503887983096812,0.164275752575211,-3.0673302371031,0.0021598010197199,0.00474457905301978
"AF52_01244",4855.15953395132,0.327884058221332,0.106907092594974,3.0670000489448,0.00216218821784802,0.00474763026966076
"AF52_00647",2067.18612155844,-0.405219650746297,0.132256842382801,-3.06388420777081,0.00218483456935288,0.00479514222973803
"AF52_04272",1730.89816303817,0.43260080515266,0.141401513808225,3.05937888146921,0.00221796451150384,0.00486560849479348
"AF52_04154",2841.58541030734,0.376925023270589,0.123213213890324,3.05912824906995,0.00221982098701146,0.00486743596783149
"AF52_04760",2470.53639578083,0.442172862810625,0.144584585247589,3.0582296311425,0.00222648891020409,0.00487980703084361
"AF52_01770",438.367241789393,-0.764347689203842,0.249987532402669,-3.057543237687,0.00223159444447226,0.00488874397877019
"AF52_01884",5158.91539141767,0.312110255453743,0.102138423200611,3.05575752663348,0.00224492722815348,0.00491568779792723
"AF52_04621",30972.0400414048,0.271588291973947,0.0890273337915062,3.05061693310934,0.00228371734537755,0.00499832475592067
"AF52_03138",1187.34670001993,-0.489710422025244,0.160721696690835,-3.04694656731539,0.00231178800335655,0.00505743502482232
"AF52_01771",900.894672482286,0.506813786775356,0.166498407613168,3.04395575934188,0.00233489473971884,0.00510094597248636
"AF52_03284",630.846977058714,-0.643234812178467,0.211299079688608,-3.04419126257627,0.00233306761864593,0.00510094597248636
"AF52_03748",1773.09650059709,0.526149867450078,0.172850125394598,3.04396578393527,0.00233481693852705,0.00510094597248636
"AF52_02312",3005.1501253613,0.461457582938492,0.151808675496251,3.0397313027732,0.00236789299398394,0.00517066073433774
"AF52_03614",2115.42351824807,-0.464641453238834,0.153046421483971,-3.0359511103466,0.00239778240115352,0.00523352597516575
"AF52_02789",4689.68575111464,-0.296112167994373,0.0976493683333522,-3.03240228839489,0.00242615630417217,0.00529302723974441
"AF52_03161",15753.2816723865,0.301894459908581,0.0995660181547083,3.03210337727365,0.00242856016550356,0.0052958423416483
"AF52_01041",918.378997136226,0.574789037248198,0.189601046458666,3.03157101705926,0.00243284683763073,0.00530275873500079
"AF52_04520",508.181768413946,0.70230914568247,0.231724791866059,3.03078984353308,0.0024391495417388,0.00531406102634437
"AF52_03782",1442.18817948032,-0.639478745592721,0.211090242677737,-3.02940930608995,0.00245032461542482,0.00533596331087932
"AF52_01551",1019.16238388732,-0.510636361590434,0.168688985832645,-3.0270877441698,0.00246922271559181,0.00537465594295407
"AF52_03729",911.199111602586,-0.661991339663187,0.218764580567937,-3.02604442613417,0.00247775894352296,0.00539076922936652
"AF52_02659",1024.688954635,0.598523731657584,0.19781350833067,3.02569696431993,0.00248060779729507,0.00539449962685658
"AF52_03432",2376.26076496422,-0.354954810832225,0.11734367482773,-3.02491643757815,0.00248701829901069,0.00540596847810551
"AF52_04578",1757.2102113226,0.408956077721704,0.135347835287417,3.02151916100665,0.00251509721606654,0.00546450541782206
"AF52_00022",117.256953595548,-1.38040041361383,0.45688450963289,-3.02133336655032,0.00251664116181581,0.00546536318063744
"AF52_02790",1212.33281142987,-0.472762291771456,0.15649517304851,-3.02093849006391,0.00251992545207932,0.00546999792336342
"AF52_03350",435.404446003918,0.741954319119741,0.245673840654061,3.02007864225359,0.00252709059714378,0.00548304875913131
"AF52_02906",3601.48200322082,0.360377801958449,0.119355545135869,3.01936371325029,0.00253306231160884,0.00549349947743349
"AF52_01890",1137.35283961996,0.563059782204161,0.186617433073111,3.0171874777828,0.00255131967141462,0.00553057263320325
"AF52_01077",1305.03382076113,0.43710302883291,0.144889144617929,3.01681005837632,0.00255449822092935,0.00553494010876536
"AF52_01442",472.472336401707,0.707497758063695,0.234718494141036,3.014239507001,0.00257624339206083,0.00557951437734121
"AF52_01456",2177.6110169553,0.34803716608875,0.115475945963638,3.01393647988252,0.00257881792404439,0.00558254804130866
"AF52_02927",958.85911275478,-0.512092754437859,0.169972801666464,-3.01279233746312,0.00258855983422019,0.00560108761217072
"AF52_02493",716.91048875122,-0.55954717277254,0.185860155919018,-3.01058163868291,0.00260747842292994,0.00563945765323091
"AF52_01223",9636.77458756138,-0.267116724020856,0.0887564902649101,-3.00954581714078,0.00261638613419617,0.00565615111556227
"AF52_00216",11.8240278172882,5.73126592949345,1.90594887094733,3.0070407537453,0.00263804393767478,0.00570038026696104
"AF52_02503",48.2390671016133,-2.25326726288153,0.750247932564199,-3.00336350835424,0.00267013291109376,0.00576709905774837
"AF52_02769",920.078930022074,-0.544139157071101,0.181262502197576,-3.00194000675325,0.00268265038482907,0.00579150487074311
"AF52_01999",68.6747626063212,-1.9028118247032,0.634175049807144,-3.00045204440296,0.00269579199449678,0.00581723535654569
"AF52_04278",1202.33405009133,0.471990035580179,0.157431286460245,2.99807011803442,0.0027169515554668,0.0058602365522903
"AF52_03133",255.199500331524,-1.09021691036324,0.363702269393674,-2.99755322445674,0.00272156330980676,0.00586752271144195
"AF52_02436",641.114037306082,-0.557079261118697,0.18588448769087,-2.99691097433118,0.00272730346637835,0.00587723393117148
"AF52_00275",1802.14065566649,0.478738138301233,0.159931957165022,2.9933863549688,0.00275900239042967,0.00594016087319308
"AF52_04119",139.806186535765,-1.35968733714162,0.454219500398976,-2.99345874835251,0.00275834794411855,0.00594016087319308
"AF52_01443",637.167170139731,0.641062624104873,0.214171671358773,2.99321857105456,0.00276051972582314,0.00594073837828726
"AF52_02427",402.04392452797,-0.800066353510161,0.267460588526915,-2.99134297848016,0.00277753340407903,0.00597464896870189
"AF52_02507",1113.1999169542,0.48092915989772,0.160919065913433,2.98864001706571,0.00280222072421864,0.00602502792241585
"AF52_00073",1481.04905093674,0.421503730716748,0.141103192402891,2.98720194446934,0.00281543678027192,0.00605070823631868
"AF52_04227",2736.34645661625,-0.394488711496873,0.132133106995149,-2.98554026668999,0.0028307786618947,0.0060809319403664
"AF52_03341",5065.0062337008,-0.304284407757764,0.101979731948715,-2.98377336303243,0.00284717577800571,0.00611339413101362
"AF52_03679",99.3606754065381,-1.82667596871312,0.612919422916646,-2.98028729456913,0.00287978157414504,0.00618061424487086
"AF52_01287",974.988082218115,0.583263936545862,0.195753169782264,2.9795887197874,0.00288635631903754,0.00619061911838064
"AF52_03941",288.799264540056,-1.03373738496902,0.346948151556217,-2.97951547034406,0.00288704651063252,0.00619061911838064
"AF52_02135",1439.72090385702,0.424309659230358,0.142646027232989,2.9745634523513,0.0029340576768153,0.00628858869352572
"AF52_01417",207.668881171763,1.21375936512395,0.409122698840342,2.96673679696666,0.00300978492770559,0.00644798969196748
"AF52_00305",2272.95780080863,0.390528404609885,0.131645452465628,2.96651648268557,0.00301194216188876,0.00644970595314855
"AF52_02599",4969.87979342843,-0.316028046792202,0.106668485787726,-2.96271241180932,0.00304941330009627,0.00652700704557059
"AF52_02271",4426.01426105786,-0.304920222423228,0.102980958867687,-2.96093788381789,0.00306703789404847,0.0065609684419724
"AF52_03384",378.650582355699,0.85584472838181,0.289054961249281,2.96083736007468,0.00306803906958508,0.0065609684419724
"AF52_02675",156.359144240707,-1.43126588156258,0.483539480620451,-2.95997729022263,0.00307661720635744,0.00657635570042067
"AF52_03412",949.342301773328,-0.681703023852431,0.230320766192898,-2.95979835045136,0.00307840465627869,0.00657722037073739
"AF52_04468",1152.39227722475,-0.446800380417547,0.151138031928016,-2.95624056180875,0.00311414098012981,0.00665058576627633
"AF52_03171",49259.6604482375,0.269072141121357,0.0911410945991479,2.95225926685186,0.00315457938238119,0.00673392259542413
"AF52_02686",525.895678323482,0.627732146070951,0.212753864259923,2.95050878748809,0.00317251019745877,0.00676309211076374
"AF52_02835",98.1409622561103,1.57719714516898,0.534530935645387,2.95061901939256,0.00317137831589774,0.00676309211076374
"AF52_04532",751.916293514919,-0.61055095916906,0.206925226970941,-2.95058736001676,0.00317170336253576,0.00676309211076374
"AF52_01701",2150.45112940823,0.379479352700055,0.128625816416594,2.95025806849687,0.00317508599764167,0.00676555062938341
"AF52_04320",543.848941112618,0.841720795105831,0.285400435710051,2.94926247401026,0.00318533321477162,0.00678434606782527
"AF52_00405",1607.79581835194,-0.396898895208562,0.134630054347401,-2.94807052654379,0.00319764104683468,0.00680751155718252
"AF52_03613",3073.28173795434,0.321006088249947,0.108944217627441,2.94651790834553,0.00321373809260094,0.00683871962792396
"AF52_02550",308.697519539599,0.802992412765913,0.272632048315384,2.94533389499757,0.00322606315121719,0.0068618767205675
"AF52_03072",2889.07266861975,-0.392293056457129,0.133474132958913,-2.93909424815584,0.00329172959923529,0.00699842019399331
